areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000008,South East,region,2021-06-16,554034,776,936
E12000008,South East,region,2021-06-15,553258,585,846
E12000008,South East,region,2021-06-14,552673,607,836
E12000008,South East,region,2021-06-13,552066,570,568
E12000008,South East,region,2021-06-12,551496,586,504
E12000008,South East,region,2021-06-11,550910,585,597
E12000008,South East,region,2021-06-10,550325,651,660
E12000008,South East,region,2021-06-09,549674,506,632
E12000008,South East,region,2021-06-08,549168,465,550
E12000008,South East,region,2021-06-07,548703,545,601
E12000008,South East,region,2021-06-06,548158,426,468
E12000008,South East,region,2021-06-05,547732,485,397
E12000008,South East,region,2021-06-04,547247,563,476
E12000008,South East,region,2021-06-03,546684,440,503
E12000008,South East,region,2021-06-02,546244,377,545
E12000008,South East,region,2021-06-01,545867,345,457
E12000008,South East,region,2021-05-31,545522,311,351
E12000008,South East,region,2021-05-30,545211,233,310
E12000008,South East,region,2021-05-29,544978,332,279
E12000008,South East,region,2021-05-28,544646,338,314
E12000008,South East,region,2021-05-27,544308,310,334
E12000008,South East,region,2021-05-26,543998,250,332
E12000008,South East,region,2021-05-25,543748,232,277
E12000008,South East,region,2021-05-24,543516,232,298
E12000008,South East,region,2021-05-23,543284,132,214
E12000008,South East,region,2021-05-22,543152,159,142
E12000008,South East,region,2021-05-21,542993,197,177
E12000008,South East,region,2021-05-20,542796,165,157
E12000008,South East,region,2021-05-19,542631,108,182
E12000008,South East,region,2021-05-18,542523,0,162
E12000008,South East,region,2021-05-17,543185,164,189
E12000008,South East,region,2021-05-16,543021,124,139
E12000008,South East,region,2021-05-15,542897,163,122
E12000008,South East,region,2021-05-14,542734,189,128
E12000008,South East,region,2021-05-13,542545,230,172
E12000008,South East,region,2021-05-12,542315,129,164
E12000008,South East,region,2021-05-11,542186,228,146
E12000008,South East,region,2021-05-10,541958,228,197
E12000008,South East,region,2021-05-09,541730,136,163
E12000008,South East,region,2021-05-08,541594,182,118
E12000008,South East,region,2021-05-07,541412,215,163
E12000008,South East,region,2021-05-06,541197,252,186
E12000008,South East,region,2021-05-05,540945,195,189
E12000008,South East,region,2021-05-04,540750,194,186
E12000008,South East,region,2021-05-03,540556,182,182
E12000008,South East,region,2021-05-02,540374,145,140
E12000008,South East,region,2021-05-01,540229,156,124
E12000008,South East,region,2021-04-30,540073,259,142
E12000008,South East,region,2021-04-29,539814,250,174
E12000008,South East,region,2021-04-28,539564,228,243
E12000008,South East,region,2021-04-27,539336,302,197
E12000008,South East,region,2021-04-26,539034,225,244
E12000008,South East,region,2021-04-25,538809,164,217
E12000008,South East,region,2021-04-24,538645,197,129
E12000008,South East,region,2021-04-23,538448,321,186
E12000008,South East,region,2021-04-22,538127,257,234
E12000008,South East,region,2021-04-21,537870,209,272
E12000008,South East,region,2021-04-20,537661,285,202
E12000008,South East,region,2021-04-19,537376,327,252
E12000008,South East,region,2021-04-18,537049,180,280
E12000008,South East,region,2021-04-17,536869,257,158
E12000008,South East,region,2021-04-16,536612,236,199
E12000008,South East,region,2021-04-15,536376,271,189
E12000008,South East,region,2021-04-14,536105,213,227
E12000008,South East,region,2021-04-13,535892,232,216
E12000008,South East,region,2021-04-12,535660,362,226
E12000008,South East,region,2021-04-11,535298,111,193
E12000008,South East,region,2021-04-10,535187,215,211
E12000008,South East,region,2021-04-09,534972,0,240
E12000008,South East,region,2021-04-08,536002,321,276
E12000008,South East,region,2021-04-07,535681,222,307
E12000008,South East,region,2021-04-06,535459,218,299
E12000008,South East,region,2021-04-05,535241,186,185
E12000008,South East,region,2021-04-04,535055,212,193
E12000008,South East,region,2021-04-03,534843,236,196
E12000008,South East,region,2021-04-02,534607,322,213
E12000008,South East,region,2021-04-01,534285,403,283
E12000008,South East,region,2021-03-31,533882,363,334
E12000008,South East,region,2021-03-30,533519,355,289
E12000008,South East,region,2021-03-29,533164,438,331
E12000008,South East,region,2021-03-28,532726,379,454
E12000008,South East,region,2021-03-27,532347,355,298
E12000008,South East,region,2021-03-26,531992,561,361
E12000008,South East,region,2021-03-25,531431,540,462
E12000008,South East,region,2021-03-24,530891,417,599
E12000008,South East,region,2021-03-23,530474,455,423
E12000008,South East,region,2021-03-22,530019,522,474
E12000008,South East,region,2021-03-21,529497,412,492
E12000008,South East,region,2021-03-20,529085,416,322
E12000008,South East,region,2021-03-19,528669,423,407
E12000008,South East,region,2021-03-18,528246,521,436
E12000008,South East,region,2021-03-17,527725,507,466
E12000008,South East,region,2021-03-16,527218,458,444
E12000008,South East,region,2021-03-15,526760,481,551
E12000008,South East,region,2021-03-14,526279,311,359
E12000008,South East,region,2021-03-13,525968,506,339
E12000008,South East,region,2021-03-12,525462,665,444
E12000008,South East,region,2021-03-11,524797,590,484
E12000008,South East,region,2021-03-10,524207,465,499
E12000008,South East,region,2021-03-09,523742,479,531
E12000008,South East,region,2021-03-08,523263,413,565
E12000008,South East,region,2021-03-07,522850,461,357
E12000008,South East,region,2021-03-06,522389,550,405
E12000008,South East,region,2021-03-05,521839,540,452
E12000008,South East,region,2021-03-04,521299,556,445
E12000008,South East,region,2021-03-03,520743,490,522
E12000008,South East,region,2021-03-02,520253,805,572
E12000008,South East,region,2021-03-01,519448,512,548
E12000008,South East,region,2021-02-28,518936,490,441
E12000008,South East,region,2021-02-27,518446,680,445
E12000008,South East,region,2021-02-26,517766,755,598
E12000008,South East,region,2021-02-25,517011,994,728
E12000008,South East,region,2021-02-24,516017,943,780
E12000008,South East,region,2021-02-23,515074,841,831
E12000008,South East,region,2021-02-22,514233,995,1060
E12000008,South East,region,2021-02-21,513238,1111,760
E12000008,South East,region,2021-02-20,512127,986,797
E12000008,South East,region,2021-02-19,511141,1075,1007
E12000008,South East,region,2021-02-18,510066,1260,1116
E12000008,South East,region,2021-02-17,508806,1244,1104
E12000008,South East,region,2021-02-16,507562,1005,1171
E12000008,South East,region,2021-02-15,506557,1048,1359
E12000008,South East,region,2021-02-14,505509,938,825
E12000008,South East,region,2021-02-13,504571,1411,925
E12000008,South East,region,2021-02-12,503160,1775,1260
E12000008,South East,region,2021-02-11,501385,1201,1251
E12000008,South East,region,2021-02-10,500184,1402,1393
E12000008,South East,region,2021-02-09,498782,1336,1466
E12000008,South East,region,2021-02-08,497446,1527,1643
E12000008,South East,region,2021-02-07,495919,1746,1210
E12000008,South East,region,2021-02-06,494173,2131,1207
E12000008,South East,region,2021-02-05,492042,2385,1808
E12000008,South East,region,2021-02-04,489657,2615,2086
E12000008,South East,region,2021-02-03,487042,2330,2322
E12000008,South East,region,2021-02-02,484712,1910,2499
E12000008,South East,region,2021-02-01,482802,2350,2779
E12000008,South East,region,2021-01-31,480452,2544,1662
E12000008,South East,region,2021-01-30,477908,2932,2111
E12000008,South East,region,2021-01-29,474976,4072,2778
E12000008,South East,region,2021-01-28,470904,4087,3102
E12000008,South East,region,2021-01-27,466817,3430,3278
E12000008,South East,region,2021-01-26,463387,2420,3616
E12000008,South East,region,2021-01-25,460967,3060,4390
E12000008,South East,region,2021-01-24,457907,4653,2212
E12000008,South East,region,2021-01-23,453254,4337,3123
E12000008,South East,region,2021-01-22,448917,6438,4104
E12000008,South East,region,2021-01-21,442479,4987,4432
E12000008,South East,region,2021-01-20,437492,5484,4793
E12000008,South East,region,2021-01-19,432008,4588,5601
E12000008,South East,region,2021-01-18,427420,5445,6555
E12000008,South East,region,2021-01-17,421975,6133,4023
E12000008,South East,region,2021-01-16,415842,6289,4300
E12000008,South East,region,2021-01-15,409553,8941,6010
E12000008,South East,region,2021-01-14,400612,7237,6562
E12000008,South East,region,2021-01-13,393375,6770,6735
E12000008,South East,region,2021-01-12,386605,6962,7199
E12000008,South East,region,2021-01-11,379643,6692,8878
E12000008,South East,region,2021-01-10,372951,8377,5363
E12000008,South East,region,2021-01-09,364574,10148,5890
E12000008,South East,region,2021-01-08,354426,10756,7306
E12000008,South East,region,2021-01-07,343670,8223,7929
E12000008,South East,region,2021-01-06,335447,9567,8538
E12000008,South East,region,2021-01-05,325880,10893,10391
E12000008,South East,region,2021-01-04,314987,9575,12516
E12000008,South East,region,2021-01-03,305412,9022,8387
E12000008,South East,region,2021-01-02,296390,8349,9567
E12000008,South East,region,2021-01-01,288041,10844,5527
E12000008,South East,region,2020-12-31,277197,9771,8453
E12000008,South East,region,2020-12-30,267426,8140,12112
E12000008,South East,region,2020-12-29,259286,8886,14648
E12000008,South East,region,2020-12-28,250400,6590,7908
E12000008,South East,region,2020-12-27,243810,5012,8030
E12000008,South East,region,2020-12-26,238798,7149,7356
E12000008,South East,region,2020-12-25,231649,6324,2466
E12000008,South East,region,2020-12-24,225325,6910,5702
E12000008,South East,region,2020-12-23,218415,5986,7006
E12000008,South East,region,2020-12-22,212429,6220,8341
E12000008,South East,region,2020-12-21,206209,5522,8910
E12000008,South East,region,2020-12-20,200687,7120,5999
E12000008,South East,region,2020-12-19,193567,4766,3962
E12000008,South East,region,2020-12-18,188801,5015,6233
E12000008,South East,region,2020-12-17,183786,4744,5929
E12000008,South East,region,2020-12-16,179042,4397,6047
E12000008,South East,region,2020-12-15,174645,3122,6050
E12000008,South East,region,2020-12-14,171523,3798,5994
E12000008,South East,region,2020-12-13,167725,3461,3690
E12000008,South East,region,2020-12-12,164264,3477,3286
E12000008,South East,region,2020-12-11,160787,3241,4076
E12000008,South East,region,2020-12-10,157546,3445,3595
E12000008,South East,region,2020-12-09,154101,2241,3229
E12000008,South East,region,2020-12-08,151860,1944,3134
E12000008,South East,region,2020-12-07,149916,2169,3292
E12000008,South East,region,2020-12-06,147747,2597,2031
E12000008,South East,region,2020-12-05,145150,2099,1880
E12000008,South East,region,2020-12-04,143051,2299,2336
E12000008,South East,region,2020-12-03,140752,1932,2291
E12000008,South East,region,2020-12-02,138820,2210,2290
E12000008,South East,region,2020-12-01,136610,1876,2283
E12000008,South East,region,2020-11-30,134734,1895,2415
E12000008,South East,region,2020-11-29,132839,1568,1469
E12000008,South East,region,2020-11-28,131271,1918,1457
E12000008,South East,region,2020-11-27,129353,1800,2052
E12000008,South East,region,2020-11-26,127553,2045,1755
E12000008,South East,region,2020-11-25,125508,2364,2048
E12000008,South East,region,2020-11-24,123144,1214,1965
E12000008,South East,region,2020-11-23,121930,1999,2384
E12000008,South East,region,2020-11-22,119931,2450,1293
E12000008,South East,region,2020-11-21,117481,2273,1472
E12000008,South East,region,2020-11-20,115208,1707,1886
E12000008,South East,region,2020-11-19,113501,2527,1900
E12000008,South East,region,2020-11-18,110974,1784,2261
E12000008,South East,region,2020-11-17,109190,2026,2288
E12000008,South East,region,2020-11-16,107164,95,3005
E12000008,South East,region,2020-11-15,107069,2652,1696
E12000008,South East,region,2020-11-14,104417,3110,1811
E12000008,South East,region,2020-11-13,101307,2644,2737
E12000008,South East,region,2020-11-12,98663,3306,2624
E12000008,South East,region,2020-11-11,95357,2211,2713
E12000008,South East,region,2020-11-10,93146,1693,2614
E12000008,South East,region,2020-11-09,91453,2065,2995
E12000008,South East,region,2020-11-08,89388,1499,1971
E12000008,South East,region,2020-11-07,87889,2079,1722
E12000008,South East,region,2020-11-06,85810,1913,1924
E12000008,South East,region,2020-11-05,83897,1770,1926
E12000008,South East,region,2020-11-04,82127,1834,1942
E12000008,South East,region,2020-11-03,80293,1442,1978
E12000008,South East,region,2020-11-02,78851,1625,2536
E12000008,South East,region,2020-11-01,77226,1614,1020
E12000008,South East,region,2020-10-31,75612,1396,1208
E12000008,South East,region,2020-10-30,74216,1894,1699
E12000008,South East,region,2020-10-29,72322,1424,1709
E12000008,South East,region,2020-10-28,70898,1877,1634
E12000008,South East,region,2020-10-27,69021,1442,1703
E12000008,South East,region,2020-10-26,67579,1341,1864
E12000008,South East,region,2020-10-25,66238,1336,974
E12000008,South East,region,2020-10-24,64902,1562,1099
E12000008,South East,region,2020-10-23,63340,1248,1427
E12000008,South East,region,2020-10-22,62092,1189,1466
E12000008,South East,region,2020-10-21,60903,1709,1645
E12000008,South East,region,2020-10-20,59194,990,1608
E12000008,South East,region,2020-10-19,58204,1051,1419
E12000008,South East,region,2020-10-18,57153,859,771
E12000008,South East,region,2020-10-17,56294,941,796
E12000008,South East,region,2020-10-16,55353,814,968
E12000008,South East,region,2020-10-15,54539,1083,980
E12000008,South East,region,2020-10-14,53456,1166,1093
E12000008,South East,region,2020-10-13,52290,920,1025
E12000008,South East,region,2020-10-12,51370,610,880
E12000008,South East,region,2020-10-11,50760,420,503
E12000008,South East,region,2020-10-10,50340,752,573
E12000008,South East,region,2020-10-09,49588,933,799
E12000008,South East,region,2020-10-08,48655,991,992
E12000008,South East,region,2020-10-07,47664,849,936
E12000008,South East,region,2020-10-06,46815,659,704
E12000008,South East,region,2020-10-05,46156,660,773
E12000008,South East,region,2020-10-04,45496,1121,579
E12000008,South East,region,2020-10-03,44375,552,556
E12000008,South East,region,2020-10-02,43823,272,656
E12000008,South East,region,2020-10-01,43551,268,536
E12000008,South East,region,2020-09-30,43283,225,505
E12000008,South East,region,2020-09-29,43058,313,361
E12000008,South East,region,2020-09-28,42745,151,379
E12000008,South East,region,2020-09-27,42594,275,278
E12000008,South East,region,2020-09-26,42319,173,223
E12000008,South East,region,2020-09-25,42146,299,313
E12000008,South East,region,2020-09-24,41847,326,291
E12000008,South East,region,2020-09-23,41521,247,260
E12000008,South East,region,2020-09-22,41274,187,271
E12000008,South East,region,2020-09-21,41087,179,230
E12000008,South East,region,2020-09-20,40908,110,180
E12000008,South East,region,2020-09-19,40798,163,182
E12000008,South East,region,2020-09-18,40635,131,192
E12000008,South East,region,2020-09-17,40504,136,165
E12000008,South East,region,2020-09-16,40368,160,146
E12000008,South East,region,2020-09-15,40208,152,139
E12000008,South East,region,2020-09-14,40056,121,151
E12000008,South East,region,2020-09-13,39935,116,61
E12000008,South East,region,2020-09-12,39819,216,136
E12000008,South East,region,2020-09-11,39603,225,156
E12000008,South East,region,2020-09-10,39378,199,214
E12000008,South East,region,2020-09-09,39179,222,167
E12000008,South East,region,2020-09-08,38957,224,187
E12000008,South East,region,2020-09-07,38733,196,204
E12000008,South East,region,2020-09-06,38537,126,179
E12000008,South East,region,2020-09-05,38411,146,161
E12000008,South East,region,2020-09-04,38265,138,226
E12000008,South East,region,2020-09-03,38127,97,223
E12000008,South East,region,2020-09-02,38030,103,201
E12000008,South East,region,2020-09-01,37927,127,127
E12000008,South East,region,2020-08-31,37800,115,114
E12000008,South East,region,2020-08-30,37685,123,100
E12000008,South East,region,2020-08-29,37562,89,104
E12000008,South East,region,2020-08-28,37473,100,119
E12000008,South East,region,2020-08-27,37373,93,126
E12000008,South East,region,2020-08-26,37280,67,114
E12000008,South East,region,2020-08-25,37213,129,90
E12000008,South East,region,2020-08-24,37084,106,95
E12000008,South East,region,2020-08-23,36978,104,84
E12000008,South East,region,2020-08-22,36874,99,77
E12000008,South East,region,2020-08-21,36775,96,111
E12000008,South East,region,2020-08-20,36679,82,128
E12000008,South East,region,2020-08-19,36597,63,114
E12000008,South East,region,2020-08-18,36534,76,76
E12000008,South East,region,2020-08-17,36458,61,110
E12000008,South East,region,2020-08-16,36397,99,37
E12000008,South East,region,2020-08-15,36298,68,44
E12000008,South East,region,2020-08-14,36230,147,95
E12000008,South East,region,2020-08-13,36083,0,75
E12000008,South East,region,2020-08-12,36083,68,83
E12000008,South East,region,2020-08-11,36015,63,77
E12000008,South East,region,2020-08-10,35952,48,112
E12000008,South East,region,2020-08-09,35904,55,30
E12000008,South East,region,2020-08-08,35849,68,31
E12000008,South East,region,2020-08-07,35781,58,57
E12000008,South East,region,2020-08-06,35723,53,60
E12000008,South East,region,2020-08-05,35670,31,67
E12000008,South East,region,2020-08-04,35639,46,68
E12000008,South East,region,2020-08-03,35593,54,77
E12000008,South East,region,2020-08-02,35539,57,23
E12000008,South East,region,2020-08-01,35482,72,30
E12000008,South East,region,2020-07-31,35410,50,41
E12000008,South East,region,2020-07-30,35360,76,65
E12000008,South East,region,2020-07-29,35284,79,79
E12000008,South East,region,2020-07-28,35205,38,63
E12000008,South East,region,2020-07-27,35167,71,84
E12000008,South East,region,2020-07-26,35096,80,37
E12000008,South East,region,2020-07-25,35016,73,48
E12000008,South East,region,2020-07-24,34943,70,66
E12000008,South East,region,2020-07-23,34873,84,77
E12000008,South East,region,2020-07-22,34789,55,78
E12000008,South East,region,2020-07-21,34734,40,76
E12000008,South East,region,2020-07-20,34694,59,87
E12000008,South East,region,2020-07-19,34635,50,45
E12000008,South East,region,2020-07-18,34585,87,56
E12000008,South East,region,2020-07-17,34498,43,50
E12000008,South East,region,2020-07-16,34455,64,64
E12000008,South East,region,2020-07-15,34391,44,63
E12000008,South East,region,2020-07-14,34347,42,61
E12000008,South East,region,2020-07-13,34305,58,69
E12000008,South East,region,2020-07-12,34247,64,31
E12000008,South East,region,2020-07-11,34183,93,33
E12000008,South East,region,2020-07-10,34090,61,75
E12000008,South East,region,2020-07-09,34029,49,85
E12000008,South East,region,2020-07-08,33980,63,82
E12000008,South East,region,2020-07-07,33917,54,55
E12000008,South East,region,2020-07-06,33863,44,46
E12000008,South East,region,2020-07-05,33819,43,59
E12000008,South East,region,2020-07-04,33776,71,31
E12000008,South East,region,2020-07-03,33705,55,62
E12000008,South East,region,2020-07-02,33650,63,60
E12000008,South East,region,2020-07-01,33587,10737,68
E12000008,South East,region,2020-06-30,22850,29,59
E12000008,South East,region,2020-06-29,22821,18,82
E12000008,South East,region,2020-06-28,22803,20,45
E12000008,South East,region,2020-06-27,22783,19,54
E12000008,South East,region,2020-06-26,22764,30,65
E12000008,South East,region,2020-06-25,22734,66,63
E12000008,South East,region,2020-06-24,22668,28,43
E12000008,South East,region,2020-06-23,22640,41,60
E12000008,South East,region,2020-06-22,22599,18,79
E12000008,South East,region,2020-06-21,22581,33,66
E12000008,South East,region,2020-06-20,22548,49,65
E12000008,South East,region,2020-06-19,22499,35,82
E12000008,South East,region,2020-06-18,22464,61,74
E12000008,South East,region,2020-06-17,22403,26,80
E12000008,South East,region,2020-06-16,22377,23,96
E12000008,South East,region,2020-06-15,22354,46,98
E12000008,South East,region,2020-06-14,22308,36,71
E12000008,South East,region,2020-06-13,22272,55,67
E12000008,South East,region,2020-06-12,22217,38,89
E12000008,South East,region,2020-06-11,22179,54,93
E12000008,South East,region,2020-06-10,22125,35,126
E12000008,South East,region,2020-06-09,22090,77,112
E12000008,South East,region,2020-06-08,22013,16,124
E12000008,South East,region,2020-06-07,21997,46,61
E12000008,South East,region,2020-06-06,21951,92,85
E12000008,South East,region,2020-06-05,21859,36,141
E12000008,South East,region,2020-06-04,21823,60,161
E12000008,South East,region,2020-06-03,21763,84,135
E12000008,South East,region,2020-06-02,21679,48,220
E12000008,South East,region,2020-06-01,21631,34,187
E12000008,South East,region,2020-05-31,21597,52,135
E12000008,South East,region,2020-05-30,21545,78,131
E12000008,South East,region,2020-05-29,21467,62,163
E12000008,South East,region,2020-05-28,21405,66,202
E12000008,South East,region,2020-05-27,21339,104,200
E12000008,South East,region,2020-05-26,21235,63,182
E12000008,South East,region,2020-05-25,21172,80,186
E12000008,South East,region,2020-05-24,21092,110,150
E12000008,South East,region,2020-05-23,20982,166,122
E12000008,South East,region,2020-05-22,20816,179,247
E12000008,South East,region,2020-05-21,20637,127,302
E12000008,South East,region,2020-05-20,20510,96,338
E12000008,South East,region,2020-05-19,20414,86,386
E12000008,South East,region,2020-05-18,20328,103,358
E12000008,South East,region,2020-05-17,20225,154,220
E12000008,South East,region,2020-05-16,20071,136,192
E12000008,South East,region,2020-05-15,19935,159,262
E12000008,South East,region,2020-05-14,19776,170,295
E12000008,South East,region,2020-05-13,19606,157,485
E12000008,South East,region,2020-05-12,19449,105,408
E12000008,South East,region,2020-05-11,19344,107,476
E12000008,South East,region,2020-05-10,19237,118,309
E12000008,South East,region,2020-05-09,19119,187,245
E12000008,South East,region,2020-05-08,18932,236,350
E12000008,South East,region,2020-05-07,18696,187,421
E12000008,South East,region,2020-05-06,18509,510,448
E12000008,South East,region,2020-05-05,17999,243,471
E12000008,South East,region,2020-05-04,17756,219,488
E12000008,South East,region,2020-05-03,17537,213,365
E12000008,South East,region,2020-05-02,17324,229,417
E12000008,South East,region,2020-05-01,17095,264,524
E12000008,South East,region,2020-04-30,16831,272,649
E12000008,South East,region,2020-04-29,16559,236,688
E12000008,South East,region,2020-04-28,16323,195,657
E12000008,South East,region,2020-04-27,16128,318,554
E12000008,South East,region,2020-04-26,15810,357,505
E12000008,South East,region,2020-04-25,15453,479,517
E12000008,South East,region,2020-04-24,14974,562,665
E12000008,South East,region,2020-04-23,14412,359,676
E12000008,South East,region,2020-04-22,14053,397,693
E12000008,South East,region,2020-04-21,13656,778,636
E12000008,South East,region,2020-04-20,12878,315,491
E12000008,South East,region,2020-04-19,12563,678,415
E12000008,South East,region,2020-04-18,11885,414,517
E12000008,South East,region,2020-04-17,11471,552,708
E12000008,South East,region,2020-04-16,10919,,655
E12000008,South East,region,2020-04-15,,,712
E12000008,South East,region,2020-04-14,,,555
E12000008,South East,region,2020-04-13,,,576
E12000008,South East,region,2020-04-12,,,484
E12000008,South East,region,2020-04-11,,,381
E12000008,South East,region,2020-04-10,,,575
E12000008,South East,region,2020-04-09,,,522
E12000008,South East,region,2020-04-08,,,569
E12000008,South East,region,2020-04-07,,,718
E12000008,South East,region,2020-04-06,,,595
E12000008,South East,region,2020-04-05,,,422
E12000008,South East,region,2020-04-04,,,455
E12000008,South East,region,2020-04-03,,,517
E12000008,South East,region,2020-04-02,,,484
E12000008,South East,region,2020-04-01,,,546
E12000008,South East,region,2020-03-31,,,468
E12000008,South East,region,2020-03-30,,,475
E12000008,South East,region,2020-03-29,,,294
E12000008,South East,region,2020-03-28,,,338
E12000008,South East,region,2020-03-27,,,333
E12000008,South East,region,2020-03-26,,,323
E12000008,South East,region,2020-03-25,,,307
E12000008,South East,region,2020-03-24,,,238
E12000008,South East,region,2020-03-23,,,282
E12000008,South East,region,2020-03-22,,,170
E12000008,South East,region,2020-03-21,,,127
E12000008,South East,region,2020-03-20,,,128
E12000008,South East,region,2020-03-19,,,126
E12000008,South East,region,2020-03-18,,,122
E12000008,South East,region,2020-03-17,,,89
E12000008,South East,region,2020-03-16,,,78
E12000008,South East,region,2020-03-15,,,53
E12000008,South East,region,2020-03-14,,,41
E12000008,South East,region,2020-03-13,,,54
E12000008,South East,region,2020-03-12,,,85
E12000008,South East,region,2020-03-11,,,51
E12000008,South East,region,2020-03-10,,,36
E12000008,South East,region,2020-03-09,,,24
E12000008,South East,region,2020-03-08,,,10
E12000008,South East,region,2020-03-07,,,4
E12000008,South East,region,2020-03-06,,,16
E12000008,South East,region,2020-03-05,,,5
E12000008,South East,region,2020-03-04,,,7
E12000008,South East,region,2020-03-03,,,9
E12000008,South East,region,2020-03-02,,,1
E12000008,South East,region,2020-03-01,,,0
E12000008,South East,region,2020-02-29,,,2
E12000008,South East,region,2020-02-28,,,2
E12000008,South East,region,2020-02-27,,,2
E12000008,South East,region,2020-02-26,,,0
E12000008,South East,region,2020-02-25,,,1
E12000008,South East,region,2020-02-24,,,1
E12000008,South East,region,2020-02-23,,,1
E12000008,South East,region,2020-02-22,,,0
E12000008,South East,region,2020-02-21,,,0
E12000008,South East,region,2020-02-20,,,0
E12000008,South East,region,2020-02-19,,,0
E12000008,South East,region,2020-02-18,,,0
E12000008,South East,region,2020-02-17,,,0
E12000008,South East,region,2020-02-16,,,0
E12000008,South East,region,2020-02-15,,,0
E12000008,South East,region,2020-02-14,,,0
E12000008,South East,region,2020-02-13,,,0
E12000008,South East,region,2020-02-12,,,0
E12000008,South East,region,2020-02-11,,,0
E12000008,South East,region,2020-02-10,,,0
E12000008,South East,region,2020-02-09,,,1
E12000008,South East,region,2020-02-08,,,4
E12000008,South East,region,2020-02-07,,,0
E12000008,South East,region,2020-02-06,,,0
E12000008,South East,region,2020-02-05,,,1
E12000009,South West,region,2022-01-09,1022846,8561,
E12000009,South West,region,2022-01-08,1014285,9259,1886
E12000009,South West,region,2022-01-07,1005026,11054,5432
E12000009,South West,region,2022-01-06,993972,12784,9034
E12000009,South West,region,2022-01-05,981188,11993,10964
E12000009,South West,region,2022-01-04,969195,11770,15319
E12000009,South West,region,2022-01-03,957425,8365,12682
E12000009,South West,region,2022-01-02,949060,9337,10554
E12000009,South West,region,2022-01-01,939723,12367,6796
E12000009,South West,region,2021-12-31,927356,12276,10763
E12000009,South West,region,2021-12-30,915080,10570,12789
E12000009,South West,region,2021-12-29,904510,10227,13348
E12000009,South West,region,2021-12-28,894283,7904,10655
E12000009,South West,region,2021-12-27,886379,6193,9410
E12000009,South West,region,2021-12-26,880186,8288,7118
E12000009,South West,region,2021-12-25,871898,7524,4049
E12000009,South West,region,2021-12-24,864374,6888,7584
E12000009,South West,region,2021-12-23,857486,8058,8483
E12000009,South West,region,2021-12-22,849428,6051,8515
E12000009,South West,region,2021-12-21,843377,6302,7525
E12000009,South West,region,2021-12-20,837075,5682,6937
E12000009,South West,region,2021-12-19,831393,5167,4801
E12000009,South West,region,2021-12-18,826226,5057,4696
E12000009,South West,region,2021-12-17,821169,5098,5114
E12000009,South West,region,2021-12-16,816071,5414,5718
E12000009,South West,region,2021-12-15,810657,4860,6486
E12000009,South West,region,2021-12-14,805797,3938,5807
E12000009,South West,region,2021-12-13,801859,4691,5509
E12000009,South West,region,2021-12-12,797168,3408,3612
E12000009,South West,region,2021-12-11,793760,4697,3494
E12000009,South West,region,2021-12-10,789063,4282,4030
E12000009,South West,region,2021-12-09,784781,4738,4555
E12000009,South West,region,2021-12-08,780043,5120,4719
E12000009,South West,region,2021-12-07,774923,3949,4793
E12000009,South West,region,2021-12-06,770974,4077,5437
E12000009,South West,region,2021-12-05,766897,4094,3774
E12000009,South West,region,2021-12-04,762803,4482,3723
E12000009,South West,region,2021-12-03,758321,5387,4264
E12000009,South West,region,2021-12-02,752934,5069,4779
E12000009,South West,region,2021-12-01,747865,5284,5194
E12000009,South West,region,2021-11-30,742581,4071,5393
E12000009,South West,region,2021-11-29,738510,3854,5662
E12000009,South West,region,2021-11-28,734656,3744,4067
E12000009,South West,region,2021-11-27,730912,4483,3290
E12000009,South West,region,2021-11-26,726429,4890,3980
E12000009,South West,region,2021-11-25,721539,4409,4189
E12000009,South West,region,2021-11-24,717130,4534,4472
E12000009,South West,region,2021-11-23,712596,4157,4711
E12000009,South West,region,2021-11-22,708439,4371,4944
E12000009,South West,region,2021-11-21,704068,4139,3756
E12000009,South West,region,2021-11-20,699929,4200,3563
E12000009,South West,region,2021-11-19,695729,4321,3794
E12000009,South West,region,2021-11-18,691408,4510,4317
E12000009,South West,region,2021-11-17,686898,3875,4552
E12000009,South West,region,2021-11-16,683023,3863,4757
E12000009,South West,region,2021-11-15,679160,3690,5100
E12000009,South West,region,2021-11-14,675470,3623,3601
E12000009,South West,region,2021-11-13,671847,4035,3400
E12000009,South West,region,2021-11-12,667812,4039,3847
E12000009,South West,region,2021-11-11,663773,4430,4054
E12000009,South West,region,2021-11-10,659343,4217,4311
E12000009,South West,region,2021-11-09,655126,3387,4234
E12000009,South West,region,2021-11-08,651739,3166,4494
E12000009,South West,region,2021-11-07,648573,2879,3128
E12000009,South West,region,2021-11-06,645694,2981,2680
E12000009,South West,region,2021-11-05,642713,3549,2977
E12000009,South West,region,2021-11-04,639164,3497,3122
E12000009,South West,region,2021-11-03,635667,4346,3416
E12000009,South West,region,2021-11-02,631321,3586,3742
E12000009,South West,region,2021-11-01,627735,4096,4483
E12000009,South West,region,2021-10-31,623639,3981,3739
E12000009,South West,region,2021-10-30,619658,4745,3478
E12000009,South West,region,2021-10-29,614913,4203,4217
E12000009,South West,region,2021-10-28,610710,4780,4603
E12000009,South West,region,2021-10-27,605930,5241,4607
